date,marketCap,open,close
2025-09-18,840320371,null
2025-09-11,861112909,648.42
2025-09-04,884884190,652.47
2025-08-28,866451985,661.69
2025-08-21,831101427,669.74
2025-08-14,899269258,646.44
2025-08-07,952963239,650.39
2025-07-31,873486520,null
2025-07-24,921481980,607.34
2025-07-17,748073116,592.28
2025-07-10,761054605,596.98
2025-07-03,727521086,594.22
2025-06-26,720385570,602.6
2025-06-19,759085060,626.09
2025-06-12,735495719,617.85
2025-06-05,716416401,593.01
2025-05-29,742120372,607.95
2025-05-22,830173664,669.58
2025-05-15,825269567,662.3
2025-05-08,739702457,617.7
2025-05-01,798800056,654.21
2025-04-24,844340033,686
2025-04-17,869632460,709.8
2025-04-10,830934936,697.13
2025-04-03,892498178,714.08
2025-03-27,865091940,719.8
