date,marketCap,open,close
2026-05-05,2823115576,1
2026-04-28,2828736997,1
2026-04-21,2852342667,1
2026-04-14,2850442376,1
2026-04-07,2828858697,1
2026-03-31,2829765385,1
2026-03-24,2143169819,1
2026-03-17,2106750008,1
2026-03-10,2209200082,1
2026-03-03,2247331767,1
2026-02-24,2397497126,1
2026-02-17,2390501568,1
2026-02-10,2388613825,1
2026-02-03,2286838491,1
2026-01-27,2411998201,1
2026-01-20,2413242321,1
2026-01-13,2611946470,1
2026-01-06,2826501175,1
2025-12-30,2833937573,1
2025-12-23,2873602186,1
2025-12-16,2891612149,1
2025-12-09,2896419685,1
2025-12-02,2912634585,1
2025-11-25,2920559767,1
2025-11-18,2922443478,1
2025-11-11,2889024054,1
2025-11-04,2916749617,1
2025-10-28,2878680374,1
2025-10-21,2556558554,1
2025-10-14,2471081667,1
2025-10-07,2445451622,1
2025-09-30,1969910346,1
2025-09-23,1934725404,1
2025-09-16,1467628840,1
2025-09-09,1244556520,1
2025-09-02,624619333,1
2025-08-26,372657211,1
2025-08-19,399356401,1
2025-08-12,407848890,1
