date,marketCap,open,close
2026-04-21,8995160,0.00584252
2026-04-14,9166471,0.00595363
2026-04-07,8926177,0.00579771
2026-03-31,8092391,0.00525527
2026-03-24,8327923,0.00541022
2026-03-17,8157625,0.00529984
2026-03-10,7350265,0.00477413
2026-03-03,7004370,0.00454947
2026-02-24,6927672,0.00449965
2026-02-17,6775750,0.00440097
2026-02-10,6764567,0.00439356
2026-02-03,109707,0.00007126
2026-01-27,85916,0.0000558
2026-01-20,1326767,0.00086176
2026-01-13,163849,0.00010642
2026-01-06,10876836,0.0070647
2025-12-30,10876836,0.0070647
2025-12-23,10876836,0.0070647
2025-12-16,51284,0.00003331
2025-12-09,49237,0.00003198
2025-12-02,51474,0.00003343
2025-11-25,36083,0.00002344
2025-11-18,36083,0.00002344
2025-11-11,36083,0.00002344
2025-11-04,36083,0.00002344
2025-10-28,36083,0.00002344
2025-10-21,36083,0.00002344
2025-10-14,36907,0.00002397
2025-10-07,36907,0.00002397
2025-09-30,71987,0.00004685
2025-09-23,46178,0.00002998
2025-09-16,58349,0.0000379
2025-09-09,57651,0.00003748
2025-09-02,90580,0.00005881
2025-08-26,68587,0.00004456
2025-08-19,63179,0.00004107
2025-08-12,61409,0.00003993
2025-08-05,75758,0.00004918
2025-07-29,67601,0.0000439
2025-07-22,77823,0.00005055
2025-07-15,64661,0.000042
2025-07-08,72208,0.00004697
2025-07-01,77041,0.00005003
2025-06-24,95247,0.00006189
