date,marketCap,open,close
2026-04-03,5376212,0.00001852
2026-03-27,5862704,0.00002041
2026-03-20,6941582,0.00002417
2026-03-13,7802908,0.00002718
2026-03-06,9215677,0.0000321
2026-02-27,13216015,0.00004605
2026-02-20,11725699,0.00004086
2026-02-13,13126889,0.00004574
2026-02-06,13794898,0.00004807
2026-01-30,14481370,0.00005046
2026-01-23,15970280,0.00005562
2026-01-16,17285327,0.00006023
2026-01-09,17177245,0.00005991
2026-01-02,17174974,0.00005979
2025-12-26,15485791,0.00005396
2025-12-19,17912720,0.0000623
2025-12-12,13891727,0.00004916
2025-12-05,7014894,0.0000245
2025-11-28,7489130,0.0000261
2025-11-21,7751825,0.00002763
2025-11-14,7391717,0.00002595
2025-11-07,9726539,0.00003397
2025-10-31,10526632,0.00003668
2025-10-24,8678282,0.00003024
2025-10-17,16599742,0.00005786
2025-10-10,16793220,0.00005854
2025-10-03,15460252,0.00005375
2025-09-26,12143037,0.00004231
2025-09-19,11825408,0.00004141
2025-09-12,11101779,0.00003868
2025-09-05,13366773,0.00004654
2025-08-29,8663299,0.00003023
2025-08-22,12968237,0.00004521
2025-08-15,16179647,0.00005653
2025-08-08,12099004,0.00004216
2025-08-01,6680210,0.00002328
2025-07-25,9918509,0.00003448
2025-07-18,14636543,0.000051
2025-07-11,15751280,0.00005463
2025-07-04,12310308,0.00004285
2025-06-27,20158396,0.00007035
2025-06-20,26615971,0.00009293
2025-06-13,25482132,0.00008839
2025-06-06,22602497,0.00007875
2025-05-30,24068899,0.00008387
2025-05-23,20297853,0.00007069
2025-05-16,29028152,0.0001014
2025-05-09,36927898,0.00012854
2025-05-02,45048751,0.00015686
2025-04-25,37153748,0.00012827
2025-04-18,36305067,0.00012627
2025-04-11,52949904,0.0001844
2025-04-04,38768083,0.00013625
2025-03-28,37102394,0.00012928
2025-03-21,63293649,0.00022009
