date,marketCap,open,close
2025-12-06,813554435,40.95
2025-11-29,570326685,28.72
2025-11-22,556865514,28.1
2025-11-15,529409011,26.63
2025-11-08,628394705,31.67
2025-11-01,675593941,34.05
2025-10-25,664931018,33.52
2025-10-18,639367975,32.24
2025-10-11,741361729,37.36
2025-10-04,746693729,37.66
2025-09-27,784610573,39.59
2025-09-20,775993095,39.14
2025-09-13,813156232,40.82
2025-09-06,997275883,50.2
2025-08-30,1017225736,50.97
2025-08-23,1145473538,57.83
2025-08-16,1133294689,57.13
2025-08-09,1036054735,52.32
2025-08-02,1039900973,52.53
2025-07-26,1333229040,67.13
2025-07-19,1582199387,80.27
2025-07-12,1420090139,71.75
2025-07-05,1371316506,69.19
2025-06-28,1305785103,66.25
2025-06-21,1180014635,59.66
2025-06-14,931990899,47.11
2025-06-07,914099548,46.25
2025-05-31,1012170412,51.2
2025-05-24,896749602,45.36
2025-05-17,922364891,46.67
2025-05-10,1023600062,51.79
2025-05-03,961980161,48.68
2025-04-26,922535650,46.76
2025-04-19,875752577,44.35
2025-04-12,789820963,39.97
2025-04-05,917645688,46.44
2025-03-29,836190006,42.26
2025-03-22,783668337,39.78
2025-03-15,784168523,39.7
2025-03-08,913020561,46.26
2025-03-01,940944766,47.67
2025-02-22,824182983,41.71
2025-02-15,687316929,34.74
2025-02-08,886073641,44.96
2025-02-01,895600788,45.44
2025-01-25,975169142,49.5
2025-01-18,1125471562,57.09
2025-01-11,1191604901,60.41
2025-01-04,1248057893,63.33
2024-12-28,1277030594,64.9
2024-12-21,1220892203,61.93
2024-12-14,1274421630,64.69
2024-12-07,1296129677,65.77
2024-11-30,1372761343,69.67
2024-11-23,1400580405,71.05
2024-11-16,1957445491,99.51
2024-11-09,2025254257,102.93
2024-11-02,1715776206,87.27
2024-10-26,1687064581,86.23
2024-10-19,2147945757,109.49
2024-10-12,2134985856,109.02
2024-10-05,1487340588,75.74
2024-09-28,1522751122,77.64
2024-09-21,1579099588,80.61
2024-09-14,1392157029,70.99
2024-09-07,1403529550,71.52
2024-08-31,1479833016,75.22
2024-08-24,1623568279,82.46
2024-08-17,1519991140,78.15
2024-08-10,1861130052,95.59
2024-08-03,960096911,48.93
2024-07-27,952416939,48.66
2024-07-20,1030599547,52.71
2024-07-13,979032927,50.14
2024-07-06,913125886,46.69
2024-06-29,945739248,48.26
2024-06-22,970528942,49.61
2024-06-15,970398352,49.79
2024-06-08,994948661,50.9
2024-06-01,989436528,50.68
2024-05-25,654692448,33.97
2024-05-18,666677983,34.7
2024-05-11,625442976,32.48
2024-05-04,592639187,30.81
2024-04-27,595289136,30.97
2024-04-20,573519925,29.74
2024-04-13,590960589,30.64
2024-04-06,599344603,31.02
2024-03-30,592074862,30.73
2024-03-23,687045604,35.68
2024-03-16,680442826,35.33
2024-03-09,762841101,39.29
2024-03-02,719755318,37.27
2024-02-24,691290807,36
2024-02-17,783992980,40.68
2024-02-10,958275469,49.73
2024-02-03,681555225,35.14
2024-01-27,476153891,24.75
2024-01-20,501126393,26.09
2024-01-13,639352758,33.02
2024-01-06,644473565,33.41
2023-12-30,660601308,34.27
2023-12-23,702221729,36.17
2023-12-16,625862974,32.43
2023-12-09,647802135,33.64
2023-12-02,649591546,33.78
2023-11-25,712609160,37.08
2023-11-18,688120212,35.69
2023-11-11,685586680,35.6
2023-11-04,708537225,37.09
2023-10-28,722901728,37.57
2023-10-21,669259058,34.85
2023-10-14,740082012,38.47
2023-10-07,807102503,41.87
2023-09-30,815311963,42.29
2023-09-23,784919923,40.71
2023-09-16,857608907,44.57
2023-09-09,852948876,44.29
2023-09-02,854479286,44.32
2023-08-26,869478371,45.18
2023-08-19,838491635,43.39
2023-08-12,795313861,41.29
2023-08-05,828245209,43.16
2023-07-29,863458768,44.91
2023-07-22,850519665,44.05
2023-07-15,812107120,42.22
2023-07-08,771176226,39.96
2023-07-01,733664598,38.12
2023-06-24,744093199,38.77
2023-06-17,904444211,46.91
2023-06-10,913011126,47.61
2023-06-03,915398976,47.73
2023-05-27,935655701,48.7
2023-05-20,956714225,49.93
2023-05-13,918620633,47.85
2023-05-06,921976307,48.14
2023-04-29,928007045,48.42
2023-04-22,1040916935,54.33
2023-04-15,1021602910,53.32
2023-04-08,1004064499,52.31
2023-04-01,1056081816,55.03
