date,marketCap,open,close
2026-01-28,1189220182,1.14
2026-01-21,1333768457,1.13
2026-01-14,1317665877,1.13
2026-01-07,1227584127,1.13
2025-12-31,1139372269,1.13
2025-12-24,1143639366,1.13
2025-12-17,1139281936,1.13
2025-12-10,1126372323,1.13
2025-12-03,1094968746,1.12
2025-11-26,1065872605,1.12
2025-11-19,961842945,1.12
2025-11-12,937823871,1.12
2025-11-05,991267317,1.12
2025-10-29,939135116,1.12
2025-10-22,860846428,1.12
2025-10-15,910875723,1.11
2025-10-08,924656595,1.11
2025-10-01,955309395,1.11
2025-09-24,937650805,1.11
2025-09-17,899857010,1.11
2025-09-10,790176200,1.11
2025-09-03,663336040,1.11
2025-08-27,637017360,1.1
2025-08-20,513264659,1.1
2025-08-13,428687735,1.1
2025-08-06,335654092,1.1
2025-07-30,302033957,1.098
2025-07-23,255849710,1.097
2025-07-16,240733539,1.096
2025-07-09,208996685,1.095
2025-07-02,161420331,1.093
2025-06-25,116678973,1.092
2025-06-18,113057890,1.09
2025-06-11,76107121,1.089
2025-06-04,79616576,1.088
2025-05-28,76750983,1.084
