date,marketCap,open,close
2026-01-08,4068636548,2.39
2026-01-01,3951737346,2.33
2025-12-25,3695723189,2.18
2025-12-18,3385654423,2
2025-12-11,3458529747,2.05
2025-12-04,3449031735,2.05
2025-11-27,3959075859,2.35
2025-11-20,4015353046,2.39
2025-11-13,4200645509,2.49
2025-11-06,3173053448,1.89
2025-10-30,1139370591,0.681568
2025-10-23,747761898,0.447077
2025-10-16,754424525,0.450236
2025-10-09,773039229,0.462069
2025-10-02,728496920,0.437598
2025-09-25,533910530,0.321732
2025-09-18,740151219,0.443547
2025-09-11,992614246,0.628626
