date,marketCap,open,close
2025-05-28,944153025,null
2025-05-21,948698445,null
2025-05-14,1082349451,null
2025-05-07,744942089,0.0000763
2025-04-30,836935335,0.00008358
2025-04-23,554809640,0.00006528
2025-04-16,542696830,0.00005334
2025-04-09,490118221,0.00004721
2025-04-02,565023124,0.00005987
2025-03-26,651683628,0.00006806
2025-03-19,600208457,0.00006166
2025-03-12,558054847,0.00006108
2025-03-05,715731831,0.00007261
2025-02-26,794344193,0.0000832
2025-02-19,924517214,0.00009275
2025-02-12,915402667,0.00009224
2025-02-05,1026543791,0.00009766
2025-01-29,1234401092,0.00011403
2025-01-22,1362520624,0.00014617
2025-01-15,1500288626,0.00016163
2025-01-08,1949044911,0.00017748
2025-01-01,1679621754,0.0001772
2024-12-25,1717050939,0.00018155
2024-12-18,2206606011,0.00021917
2024-12-11,2307610104,0.00022211
2024-12-04,2190911889,0.00022576
2024-11-27,2139454519,0.00021414
2024-11-20,2410388859,0.00024772
2024-11-13,1778771770,0.00021476
2024-11-06,1133487398,0.00012497
2024-10-30,1368105691,0.00014711
2024-10-23,1465896811,0.00014861
2024-10-16,1481992719,0.00014769
2024-10-09,1328752981,0.00013501
2024-10-02,1481788029,0.00013704
2024-09-25,1298400562,0.00014165
2024-09-18,1153767831,0.00012155
2024-09-11,1246634387,0.00012749
2024-09-04,1179270981,0.00011862
2024-08-28,1433201344,0.00014688
2024-08-21,1129320561,0.00012509
2024-08-14,1205588918,0.00012288
2024-08-07,1069647528,0.00012089
2024-07-31,1668739830,0.00016718
2024-07-24,1875833681,0.00018579
2024-07-17,1774563668,0.0001895
2024-07-10,1374210662,0.00014407
2024-07-03,1651155092,0.0001824
2024-06-26,1627499913,0.00017797
2024-06-19,1765677094,0.00016807
2024-06-12,2570652252,0.00023696
2024-06-05,2604319640,0.00029532
2024-05-29,2690732501,0.00029505
2024-05-22,2081098737,0.00023012
2024-05-15,1775084565,0.00018858
2024-05-08,1740072415,0.00017224
2024-05-01,1656696203,0.0001567
2024-04-24,1712381033,0.00019277
2024-04-17,1388337367,0.00014196
2024-04-10,2092660029,0.00019876
2024-04-03,2274175461,0.00020947
2024-03-27,2340132676,0.00024227
2024-03-20,1871715957,0.0001764
2024-03-13,2867739170,0.00026991
2024-03-06,1425706407,0.0001175
2024-02-28,429818978,0.00005123
2024-02-21,350027119,0.00003451
2024-02-14,317829372,0.00003221
2024-02-07,271837043,0.00002802
2024-01-31,290400411,0.0000286
2024-01-24,286761785,0.0000285
2024-01-17,305957439,0.00003146
2024-01-10,303284751,0.00002904
2024-01-03,363655306,0.00003554
2023-12-27,371636999,0.00003547
2023-12-20,349336636,0.00003406
2023-12-13,366725443,0.00003811
2023-12-06,371493153,0.00004237
2023-11-29,312711474,0.00003196
