date,marketCap,open,close
2026-01-31,700294789,78083
2026-01-24,794346931,82452
2026-01-17,815530539,84597
2026-01-10,819013193,81687
2026-01-03,822459872,80565
2025-12-27,955898769,93768
2025-12-20,979186632,95208
2025-12-13,1013439291,95408
2025-12-06,1028362154,95631
2025-11-29,1014080976,97051
2025-11-22,1062783342,102402
2025-11-15,1088615423,101307
2025-11-08,952470291,93572
2025-11-01,945513102,94685
2025-10-25,912203778,93704
2025-10-18,912482903,94889
2025-10-11,1063788963,103383
2025-10-04,1048958258,100401
2025-09-27,1002225652,96680
2025-09-20,958782461,97004
2025-09-13,899848077,89425
2025-09-06,788770382,80064
2025-08-30,665837167,68380
