date,marketCap
2020-10-14,1674874034
2020-10-07,1677314966
2020-09-30,1690085359
2020-09-23,1655916659
2020-09-16,1727830755
2020-09-09,1447300683
2020-09-02,1606291070
2020-08-26,1539133939
2020-08-19,1572055687
2020-08-12,1554035626
2020-08-05,1670972165
2020-07-29,1640793174
2020-07-22,1450906539
2020-07-15,1414675390
2020-07-08,1394086701
2020-07-01,1412710125
2020-06-24,1427294939
2020-06-17,1430281723
2020-06-10,1513791017
2020-06-03,1446416913
2020-05-27,1402680516
2020-05-20,1470907093
2020-05-13,1404627641
2020-05-06,1468358720
2020-04-29,1384237163
2020-04-22,1262221341
2020-04-15,1310706184
2020-04-08,1375524064
2020-04-01,1223002469
2020-03-25,1233918518
2020-03-18,1021958154
2020-03-11,1291855711
2020-03-04,1550618926
2020-02-26,1611749162
2020-02-19,1931849999
2020-02-12,1605947486
2020-02-05,937228067
2020-01-29,865634781
2020-01-22,841986514
2020-01-15,875079176
2020-01-08,825665666
2020-01-01,748863017
2019-12-25,743821310
2019-12-18,660014494
2019-12-11,749283959
2019-12-04,771261439
2019-11-27,628665876
2019-11-20,776009289
2019-11-13,953365468
2019-11-06,978148803
2019-10-30,898746541
2019-10-23,729066840
2019-10-16,718801688
2019-10-09,625656999
2019-10-02,637147908
2019-09-25,661437338
2019-09-18,806349269
2019-09-11,826133560
2019-09-04,840914939
2019-08-28,856236369
2019-08-21,907608676
2019-08-14,940941294
2019-08-07,1027360169
2019-07-31,818478184
2019-07-24,732918131
2019-07-17,547023361
2019-07-10,555970013
2019-07-03,518852917
2019-06-26,497729008
2019-06-19,494182038
2019-06-12,475890496
2019-06-05,420485613
2019-05-29,495275254
2019-05-22,427501573
2019-05-15,427171941
2019-05-08,475171583
2019-05-01,474887430
2019-04-24,513246135
2019-04-17,470387286
2019-04-10,557213670
2019-04-03,673861823
2019-03-27,417719053
2019-03-20,410444209
2019-03-13,299844341
2019-03-06,252070856
2019-02-27,212294995
2019-02-20,233816680
2019-02-13,209513809
2019-02-06,180633657
2019-01-30,174964801
2019-01-23,180763709
2019-01-16,175769728
2019-01-09,195753087
2019-01-02,202781658
2018-12-26,202926762
2018-12-19,225807247
2018-12-12,196907387
2018-12-05,235637046
2018-11-28,219134139
2018-11-21,243286474
2018-11-14,341670389
2018-11-07,381588825
2018-10-31,366196112
2018-10-24,400079962
2018-10-17,405020101
2018-10-10,445760137
2018-10-03,445974156
2018-09-26,432172300
2018-09-19,397236853
2018-09-12,369394211
2018-09-05,549818741
2018-08-29,575016392
2018-08-22,558406481
2018-08-15,564385301
2018-08-08,911612559
2018-08-01,1110415238
2018-07-25,1089506373
2018-07-18,1142341628
2018-07-11,1047860003
2018-07-04,1170399865
2018-06-27,1110670416
