date,marketCap,open,close
2025-11-30,2869665496,0.999483
2025-11-23,2982932547,0.999267
2025-11-16,2977920372,1
2025-11-09,2731385344,1.001
2025-11-02,2751471199,0.999998
2025-10-26,2682081606,0.999603
2025-10-19,2691648510,0.999595
2025-10-12,2658222498,1.001
2025-10-05,2665351115,0.999598
2025-09-28,2624313328,0.99927
2025-09-21,2626255989,1.001
2025-09-14,2481232895,0.999939
2025-09-07,2213231001,1
2025-08-31,2205145124,1
2025-08-24,2170415397,0.999337
2025-08-17,2209099666,1.001
2025-08-10,2207549373,1.001
2025-08-03,2211080691,0.9997
2025-07-27,2203860931,0.999904
2025-07-20,2204097047,0.999777
2025-07-13,2210108834,0.999811
2025-07-06,2191848987,1.001
2025-06-29,2181246520,0.999843
2025-06-22,2166014090,1.001
2025-06-15,2151564131,0.999979
2025-06-08,2126567383,0.998827
2025-06-01,2128524675,1
2025-05-25,2128505698,1
2025-05-18,128026467,1
