date,marketCap,open,close
2025-11-24,11291265321,41.7
2025-11-17,11470989377,42.44
2025-11-10,12897470612,47.5
2025-11-03,10129705864,37.41
2025-10-27,10769876792,39.77
2025-10-20,13061399374,48.16
2025-10-13,12792480587,47.16
2025-10-06,13790601148,50.89
2025-09-29,14533508899,53.67
2025-09-22,12783283066,47.17
2025-09-15,12019447927,44.3
2025-09-08,15364257613,45.91
2025-09-01,15450727896,46.26
2025-08-25,15071161527,45.23
2025-08-18,12751172005,38.22
2025-08-11,14566440839,43.66
2025-08-04,15364649180,46.03
2025-07-28,16196078718,48.55
2025-07-21,13285983399,39.78
2025-07-14,13277807854,39.76
2025-07-07,11913060672,35.68
2025-06-30,13762925086,41.22
2025-06-23,11739056142,35.14
2025-06-16,11381635339,34.15
2025-06-09,12957352426,38.81
2025-06-02,8981819172,26.93
2025-05-26,8304814585,24.87
2025-05-19,6617000552,19.82
2025-05-12,5832813694,17.47
2025-05-05,5839274569,17.5
2025-04-28,5129502739,15.36
2025-04-21,3423640498,10.27
2025-04-14,4148782827,12.45
2025-04-07,5415863328,16.29
2025-03-31,4336985633,13
2025-03-24,4813693172,14.42
2025-03-17,6838787013,20.47
2025-03-10,7743870889,23.21
2025-03-03,8958462681,26.79
2025-02-24,7685923878,23.02
2025-02-17,7389591713,22.17
2025-02-10,7477113569,22.15
2025-02-03,6739046616,20.31
2025-01-27,7067985906,21.16
2025-01-20,8142859906,24.38
2025-01-13,9189607535,27.6
2025-01-06,9426569752,28.22
2024-12-30,8029279711,24.07
2024-12-23,4731615499,14.19
2024-12-16,3158260666,9.46
