date,marketCap,open,close
2025-10-04,1447842214,1.044
2025-09-27,1268913776,0.917928
2025-09-20,1424724552,1.03
2025-09-13,1298145506,0.939873
2025-09-06,1249910336,0.912849
2025-08-30,764244662,0.556782
2025-08-23,722053715,0.527553
2025-08-16,711259143,0.521028
2025-08-09,811837090,0.59628
2025-08-02,915593885,0.674198
2025-07-26,868053817,0.640591
2025-07-19,1021745520,0.761063
2025-07-12,1008174779,0.74978
2025-07-05,978728445,0.72918
2025-06-28,893520318,0.666247
2025-06-21,952820070,0.712739
2025-06-14,861748525,0.651127
2025-06-07,837280527,0.633924
2025-05-31,686173570,0.521325
2025-05-24,646637553,0.493883
2025-05-17,716390806,0.548505
2025-05-10,610336695,0.469562
2025-05-03,525536642,0.405526
2025-04-26,564769178,0.437343
2025-04-19,593178577,0.460063
2025-04-12,664006052,0.515954
2025-04-05,709827128,0.554434
2025-03-29,656879337,0.514392
2025-03-22,894658497,0.700372
2025-03-15,1001861932,0.787029
2025-03-08,1217518900,0.96084
2025-03-01,1087238464,0.858173
2025-02-22,1208191412,0.956575
2025-02-15,1284275752,1.022
2025-02-08,1200667997,0.955458
2025-02-01,1411024134,1.13
2025-01-25,1367303010,1.096
2025-01-18,633528646,0.510799
2025-01-11,465565349,0.376443
2025-01-04,383216948,0.313528
2024-12-28,314306142,0.258489
2024-12-21,315532150,0.259793
2024-12-14,306948020,0.253596
2024-12-07,311183992,0.257752
2024-11-30,311471173,0.258164
2024-11-23,305189825,0.254191
2024-11-16,362554237,0.302879
2024-11-09,338637382,0.282934
2024-11-02,329317509,0.275604
2024-10-26,346476435,0.290993
2024-10-19,343065145,0.293232
2024-10-12,394492683,0.33668
2024-10-05,379231171,0.324571
2024-09-28,271931918,0.232875
2024-09-21,309685179,0.261206
2024-09-14,308684031,0.259506
2024-09-07,337231193,0.283835
2024-08-31,349190957,0.292641
2024-08-24,338461704,0.272011
2024-08-17,371445688,0.296873
2024-08-10,407043381,0.32493
2024-08-03,446415652,0.360118
2024-07-27,582198019,0.473274
2024-07-20,587881972,0.481116
2024-07-13,569598973,0.46741
2024-07-06,514746367,0.423245
2024-06-29,532702301,0.441882
2024-06-22,503756754,0.418226
2024-06-15,520147409,0.436521
2024-06-08,505244437,0.425656
2024-06-01,728897558,0.616966
2024-05-25,708584209,0.603941
2024-05-18,804724466,0.694831
2024-05-11,777660514,0.671586
2024-05-04,994446647,0.863355
2024-04-27,919167446,0.802981
2024-04-20,674154450,0.59818
2024-04-13,621087525,0.547931
2024-04-06,582645985,0.523472
2024-03-30,535021057,0.485564
2024-03-23,495444341,0.454295
2024-03-16,484774249,0.447551
2024-03-09,579910146,0.540157
2024-03-02,606724578,0.564862
2024-02-24,605852139,0.575152
2024-02-17,688340790,0.672559
2024-02-10,545545809,0.580928
2024-02-03,598781938,0.640768
2024-01-27,561406411,0.603231
2024-01-20,509164487,0.549531
2024-01-13,536544848,0.583602
2024-01-06,558502701,0.611592
2023-12-30,521402804,0.573532
2023-12-23,465965281,0.519559
2023-12-16,426718134,0.477382
2023-12-09,380204221,0.424506
2023-12-02,382266961,0.433386
2023-11-25,425498739,0.482908
2023-11-18,454242914,0.517243
2023-11-11,388478662,0.441188
2023-11-04,365937371,0.41699
2023-10-28,390594900,0.450557
2023-10-21,410157522,0.472326
2023-10-14,399663364,0.467848
2023-10-07,464239553,0.541773
2023-09-30,536441188,0.615041
2023-09-23,511386714,0.581747
2023-09-16,637937909,0.730136
2023-09-09,677765357,0.778547
2023-09-02,681744717,0.785216
2023-08-26,679456168,0.781828
2023-08-19,568289279,0.660845
2023-08-12,588128327,0.688863
2023-08-05,488762360,0.570504
2023-07-29,616421783,0.757848
2023-07-22,669941076,0.822105
2023-07-15,684179465,0.830523
2023-07-08,683306956,0.836214
2023-07-01,683236399,0.842422
2023-06-24,788613618,0.97223
2023-06-17,743232775,0.918484
2023-06-10,768536797,0.955398
2023-06-03,821460674,1.031
2023-05-27,798264117,1.003
2023-05-20,727189815,0.941777
2023-05-13,728649424,0.947503
2023-05-06,687637388,0.893292
2023-04-29,669915667,0.887474
2023-04-22,779956175,1.035
2023-04-15,831259199,1.11
2023-04-08,858076909,1.15
2023-04-01,849815965,1.14
2023-03-25,826663362,1.11
2023-03-18,747565478,1.034
2023-03-11,587027101,0.900774
2023-03-04,435962295,0.670114
2023-02-25,361219102,0.555634
2023-02-18,332130889,0.510759
2023-02-11,336305747,0.51661
2023-02-04,421735563,0.648502
2023-01-28,426483638,0.653222
2023-01-21,438074245,0.672975
2023-01-14,440047984,0.688066
2023-01-07,373511296,0.587952
2022-12-31,347288569,0.549024
2022-12-24,488953982,0.864783
2022-12-17,523151138,0.935021
2022-12-10,464117774,0.850989
2022-12-03,322242844,0.821774
2022-11-26,354164386,0.904818
2022-11-19,367871132,0.940246
2022-11-12,337607400,0.862259
2022-11-05,418700863,1.071
2022-10-29,458673588,1.17
2022-10-22,451330180,1.15
2022-10-15,461861300,1.18
2022-10-08,464415039,1.18
2022-10-01,542084718,1.38
2022-09-24,520907693,1.33
2022-09-17,520071709,1.33
2022-09-10,456271244,1.16
2022-09-03,411046825,1.053
2022-08-27,376866617,0.959741
2022-08-20,276052641,0.702816
2022-08-13,274768313,0.699513
2022-08-06,300006739,0.765672
2022-07-30,450696202,1.16
2022-07-23,501722358,1.27
2022-07-16,483025098,1.23
2022-07-09,481084537,1.23
2022-07-02,576402123,1.47
2022-06-25,1023014287,2.6
2022-06-18,974414284,2.48
2022-06-11,913101898,2.33
2022-06-04,899691967,2.3
2022-05-28,986500135,2.5
2022-05-21,1105746443,2.81
2022-05-14,933499327,2.38
2022-05-07,804156692,2.09
2022-04-30,845835376,2.16
2022-04-23,1035204885,2.64
2022-04-16,904268888,2.3
2022-04-09,1248503944,3.19
2022-04-02,1373841059,3.51
2022-03-26,1217815112,3.12
2022-03-19,1134815950,2.87
2022-03-12,1656475659,4.2
2022-03-05,1929043585,4.9
2022-02-26,2141877363,5.44
2022-02-19,1876016452,4.85
2022-02-12,1967460129,5.04
2022-02-05,1454672115,3.73
2022-01-29,1638449375,4.18
2022-01-22,1953843841,4.99
2022-01-15,2283756474,5.83
2022-01-08,1588909684,4.05
2022-01-01,1599983946,4.1
2021-12-25,1720150489,4.4
2021-12-18,1755597132,4.47
2021-12-11,1146622124,2.92
2021-12-04,1162430742,2.97
2021-11-27,1080403148,2.74
2021-11-20,909273235,2.29
2021-11-13,982596221,2.44
2021-11-06,1218137519,3.03
2021-10-30,804549183,1.99
2021-10-23,918357711,2.29
2021-10-16,879438756,2.21
2021-10-09,734030139,1.94
2021-10-02,734164734,2.05
2021-09-25,581078624,1.63
2021-09-18,540305104,1.54
2021-09-11,506022490,1.45
2021-09-04,554719303,1.6
2021-08-28,684917829,1.94
2021-08-21,641959131,1.82
2021-08-14,523137200,1.51
2021-08-07,684219821,2.06
2021-07-31,828634637,2.52
2021-07-24,767107565,2.35
2021-07-17,704718787,1.9
2021-07-10,752877067,2
2021-07-03,1292778903,3.4
2021-06-26,912105540,3.1
2021-06-19,878944964,3.04
2021-06-12,809060510,2.9
2021-06-05,867578517,3.17
2021-05-29,777700428,2.9
2021-05-22,814289213,3.12
2021-05-15,649019550,2.53
2021-05-08,611171580,2.45
2021-05-01,542576821,2.22
2021-04-24,549331272,2.29
2021-04-17,499716308,2.16
2021-04-10,629578894,2.79
2021-04-03,677001707,3.08
2021-03-27,559807368,2.63
2021-03-20,362525402,1.81
2021-03-13,317386336,1.64
2021-03-06,128079125,0.688433
2021-02-27,131872732,0.732088
2021-02-20,101018487,0.581499
2021-02-13,71496526,0.420263
2021-02-06,99823780,0.648309
2021-01-30,91394910,0.634122
2021-01-23,111737685,0.80367
2021-01-16,86750097,0.65067
2021-01-09,96045999,0.762088
2021-01-02,62920002,0.544661
2020-12-26,36793893,0.342531
2020-12-19,51082029,0.492563
2020-12-12,38074811,0.379993
2020-12-05,44484357,0.506408
2020-11-28,41062087,0.521855
2020-11-21,64506605,0.946262
2020-11-14,53670905,0.886802
2020-11-07,66223535,1.29
2020-10-31,81126921,1.97
2020-10-24,131025408,4.38
2020-10-17,77637789,3.64
2020-10-10,36788885,3.9
