date,marketCap,open,close
2025-12-09,686352,0.00002412
2025-12-02,671337,0.00002366
2025-11-25,882143,0.00003074
2025-11-18,886069,0.00003087
2025-11-11,1343596,0.00004663
2025-11-04,1563385,0.00005385
2025-10-28,1806627,0.0000632
2025-10-21,2077194,0.00007278
2025-10-14,2308259,0.0000803
2025-10-07,2840696,0.0000989
2025-09-30,2329423,0.00008184
2025-09-23,2391668,0.00008333
2025-09-16,2191506,0.00007636
2025-09-09,2016214,0.00007052
2025-09-02,2149940,0.0000757
2025-08-26,2419193,0.00008429
2025-08-19,2123593,0.00007282
2025-08-12,1455388,0.00005127
2025-08-05,1588332,0.00005481
2025-07-29,1535384,0.00005316
2025-07-22,1368644,0.00004825
2025-07-15,1884814,0.00006567
2025-07-08,2700006,0.00009408
2025-07-01,2644683,0.00009215
2025-06-24,2748286,0.00009576
2025-06-17,3165092,0.00010935
2025-06-10,2676537,0.00009354
2025-06-03,2226800,0.00007759
2025-05-27,1704120,0.00006053
2025-05-20,1667392,0.0000581
2025-05-13,1935458,0.00006736
2025-05-06,1085852,0.00003716
2025-04-29,1204395,0.00004253
2025-04-22,1987616,0.00006869
2025-04-15,1969844,0.00006864
2025-04-08,1179104,0.00004295
2025-04-01,1338680,0.00004639
2025-03-25,1727305,0.00006015
2025-03-18,1946219,0.00006797
2025-03-11,1915943,0.00006641
2025-03-04,2832000,0.00009915
2025-02-25,3443713,0.00011947
2025-02-18,3366340,0.00011729
2025-02-11,3039325,0.00010592
2025-02-04,4621210,0.00016094
2025-01-28,2900834,0.00010028
2025-01-21,4054844,0.00013978
2025-01-14,7473543,0.00025899
2025-01-07,9073461,0.00031856
2024-12-31,7152196,0.00025508
2024-12-24,9191547,0.0003204
2024-12-17,12711011,0.00044289
2024-12-10,10558244,0.00036799
2024-12-03,14326706,0.00049645
2024-11-26,23929815,0.00083261
2024-11-19,22250787,0.00077529
