date,marketCap,open,close
2025-10-16,2250408124,0.996306
2025-10-09,1580112208,0.995078
2025-10-02,1729848806,0.999281
2025-09-25,2003458271,0.999393
2025-09-18,1869486501,0.999894
2025-09-11,1665931428,1.001
2025-09-04,1354699046,0.99981
2025-08-28,1365725024,1
2025-08-21,1352264536,0.999548
2025-08-14,1327544648,1
2025-08-07,1255587691,0.999876
2025-07-31,1182154218,0.999206
2025-07-24,657974723,0.999815
2025-07-17,646992479,0.999919
2025-07-10,547329596,0.996228
2025-07-03,535422696,1
2025-06-26,481968542,1
2025-06-19,560273552,0.999997
2025-06-12,574665453,0.999589
2025-06-05,571245777,0.999469
2025-05-29,385776440,0.999587
2025-05-22,376438399,0.999927
2025-05-15,248700221,0.993167
2025-05-08,246386290,0.999599
2025-05-01,212113645,1.005
2025-04-24,136615106,1
2025-04-17,125611118,1
2025-04-10,126449602,0.999563
2025-04-03,117847927,0.999267
2025-03-27,104078221,1
2025-03-20,73519460,1
2025-03-13,61419062,0.999689
2025-03-06,48033726,1
2025-02-27,31190520,0.998749
