date,marketCap,open,close
2026-01-14,8983405631,0.999677
2026-01-07,8982885839,0.99966
2025-12-31,8981812306,0.999989
2025-12-24,8985896562,1
2025-12-17,8487191957,1.001
2025-12-10,7989967857,1.001
2025-12-03,7987131042,0.999917
2025-11-26,6984988568,1
2025-11-19,6786766013,1
2025-11-12,6786994135,1
2025-11-05,6784310387,1
2025-10-29,6786518637,1
2025-10-22,6789431296,1.001
2025-10-15,6789207460,1
2025-10-08,6789801494,1
2025-10-01,6786638370,0.999746
2025-09-24,6781387019,1.001
2025-09-17,6285874417,1
2025-09-10,6281307437,0.999343
2025-09-03,6283405689,0.999978
2025-08-27,6283848140,0.999657
2025-08-20,5984549283,1
2025-08-13,5988595062,1
2025-08-06,5987293068,1
2025-07-30,5983870154,0.99949
2025-07-23,5960583493,0.995126
2025-07-16,5184210529,1
2025-07-09,5187329230,1.001
2025-07-02,5186145792,1
2025-06-25,5182737653,0.999734
2025-06-18,5182277165,1
2025-06-11,5173520702,0.999382
2025-06-04,5192100866,1.001
2025-05-28,5182666682,0.99899
2025-05-21,5177536487,0.998706
