date,marketCap,open,close
2026-03-08,743029500,6.88
2026-03-01,863227709,7.98
2026-02-22,714300282,6.61
2026-02-15,607763682,5.63
2026-02-08,738678691,6.83
2026-02-01,727840269,6.8
2026-01-25,670564628,6.17
2026-01-18,566447799,5.26
